ab_time,gps_speed,acceleration,vehicle_speed,throttle_percentage,brake_percentage,steering_angle,gear_location,drive_mode,speed_KF,acc_KF,accModfiy
20210929:15:10:01.106,10.2672,0.0291,8.62073,0.55,0.0,-0.02,2,自动驾驶,10.02279740574809,0.682826024612621,0.28518000000000004
20210929:15:10:01.156,10.0188,0.0039,8.72332,0.55,0.0,-0.02,2,自动驾驶,10.085524267025464,0.6289994836520286,0.038220000000000004
20210929:15:10:01.206,10.4328,0.0365,8.82656,0.55,0.0,-0.01,2,自动驾驶,10.28838745560035,0.6441239842798876,0.3577
20210929:15:10:01.249,10.0368,0.0619,8.93298,0.55,0.0,0.0,2,自动驾驶,10.25678818684556,0.5936620858244435,0.60662
20210929:15:10:01.299,10.0692,0.0984,9.04229,0.55,0.0,0.04,2,自动驾驶,10.251303428656525,0.5763269872907482,0.9643200000000001
20210929:15:10:01.356,9.8856,-0.0027,9.14119,0.55,0.0,0.02,2,自动驾驶,10.158474947713707,0.47989457127322,-0.026460000000000004
20210929:15:10:01.406,10.5084,0.0455,9.24109,0.55,0.0,0.0,2,自动驾驶,10.349763059705987,0.5125702661235412,0.4459
20210929:15:10:01.457,10.5084,0.0455,9.337060000000001,0.55,0.0,-0.01,2,自动驾驶,10.467597145143088,0.5174509318035417,0.4459
20210929:15:10:01.507,11.0952,0.0773,9.42985,0.55,0.0,-0.02,2,自动驾驶,10.778006489676748,0.601525893469145,0.75754
20210929:15:10:01.556,10.7712,0.0474,9.52087,0.55,0.0,-0.02,2,自动驾驶,10.838251164799388,0.5785063529299037,0.46452
20210929:15:10:01.599,10.8648,0.0909,9.6181,0.55,0.0,-0.03,2,自动驾驶,10.915920195328054,0.58630915395625,0.8908200000000001
20210929:15:10:01.652,10.4652,0.0015,9.71017,0.55,0.0,-0.02,2,自动驾驶,10.790623409043388,0.4802645288481481,0.014700000000000001
20210929:15:10:01.706,10.5948,-0.0165,9.794960000000001,0.55,0.0,-0.02,2,自动驾驶,10.754789771348763,0.4061722493966835,-0.1617
20210929:15:10:01.758,10.9368,0.0135,9.87169,0.55,0.0,-0.02,2,自动驾驶,10.867450174837659,0.404700474984519,0.1323
20210929:15:10:01.801,10.854000000000001,-0.0284,9.939630000000001,0.55,0.0,-0.02,3,自动驾驶,10.89579457797931,0.35399703072117994,-0.27832
20210929:15:10:01.852,10.854000000000001,-0.0284,10.0011,0.55,0.0,-0.02,3,自动驾驶,10.908067646557521,0.3036900340785993,-0.27832
20210929:15:10:01.906,10.6704,0.1546,10.0582,0.55,0.0,-0.02,3,自动驾驶,10.863527754197476,0.335084306737511,1.51508
20210929:15:10:01.960,10.5588,0.0412,10.1114,0.55,0.0,-0.02,3,自动驾驶,10.778848583432778,0.29106835804010067,0.40376
20210929:15:10:02.001,10.5336,-0.0724,10.158,0.55,0.0,-0.02,3,自动驾驶,10.697568438465044,0.1942887042629255,-0.7095200000000002
20210929:15:10:02.052,10.872,-0.0382,10.1972,0.55,0.0,-0.02,3,自动驾驶,10.780001978782638,0.17984520125871828,-0.37436
20210929:15:10:02.100,10.62,-0.0824,10.2301,0.55,0.0,-0.01,3,自动驾驶,10.720996367536573,0.09766169449579443,-0.80752
20210929:15:10:02.157,11.4552,0.0808,10.2774,0.55,0.0,0.02,3,自动驾驶,11.035339494152959,0.23184553225574975,0.79184
20210929:15:10:02.203,11.3652,0.1201,10.3546,0.55,0.0,0.02,3,自动驾驶,11.206128709653026,0.3241792433522098,1.1769800000000001
20210929:15:10:02.248,11.2752,0.1121,10.4365,0.55,0.0,0.02,3,自动驾驶,11.280091836907394,0.3702166139561382,1.0985800000000001
20210929:15:10:02.300,11.322000000000001,0.1269,10.5395,0.55,0.0,0.03,3,自动驾驶,11.34961123780103,0.4173007030072276,1.2436200000000002
20210929:15:10:02.357,11.4084,0.1208,10.6327,0.55,0.0,0.02,3,自动驾驶,11.429404894306487,0.4593308601665911,1.1838400000000002
20210929:15:10:02.407,11.9772,0.0947,10.7301,0.55,0.0,0.01,3,自动驾驶,11.704961031750395,0.5474689111487635,0.9280600000000001
20210929:15:10:02.457,12.0744,0.0208,10.8241,0.55,0.0,0.01,3,自动驾驶,11.906824686472559,0.5632663951755,0.20384
20210929:15:10:02.507,12.7944,0.1453,10.9237,0.55,0.0,-0.02,3,自动驾驶,12.33523285209757,0.7161872565527714,1.4239400000000002
20210929:15:10:02.557,12.5568,0.1557,11.0283,0.55,0.0,-0.02,3,自动驾驶,12.513042782279731,0.7750251226483177,1.5258600000000002
20210929:15:10:02.607,13.1184,0.0045,11.1434,0.55,0.0,-0.02,3,自动驾驶,12.828176570665075,0.7941240249420294,0.0441
20210929:15:10:02.655,12.4164,0.0891,11.2546,0.55,0.0,-0.02,3,自动驾驶,12.750415617072775,0.7257791881627633,0.8731800000000001
20210929:15:10:02.698,12.2832,0.0039,11.3672,0.55,0.0,-0.01,3,自动驾驶,12.63189004798382,0.607585316472227,0.038220000000000004
20210929:15:10:02.748,12.4452,-0.0244,11.485,0.55,0.0,0.01,3,自动驾驶,12.610467247330783,0.5198822990261687,-0.23912000000000003
20210929:15:10:02.805,12.5964,0.0096,11.5915,0.55,0.0,0.0,3,自动驾驶,12.654766760553635,0.4811965490368513,0.09408
20210929:15:10:02.856,13.7808,0.0581,11.704,0.55,0.0,-0.01,3,自动驾驶,13.158385786203855,0.6228782382593194,0.56938
20210929:15:10:02.898,13.6332,-0.0275,11.8406,0.55,0.0,-0.01,3,自动驾驶,13.402514892843742,0.6191158296591671,-0.2695
20210929:15:10:02.949,14.1408,-0.0001,11.9858,0.55,0.0,-0.03,3,自动驾驶,13.75559404749775,0.6657592352852427,-0.0009800000000000002
20210929:15:10:03.006,13.5252,0.0785,12.1172,0.55,0.0,-0.02,3,自动驾驶,13.73687031688245,0.6256991723013458,0.7693000000000001
20210929:15:10:03.057,14.0292,0.1561,12.2551,0.55,0.0,-0.02,3,自动驾驶,13.934588608854257,0.7014178830907746,1.52978
20210929:15:10:03.099,14.0004,-0.0103,12.4018,0.55,0.0,-0.02,3,自动驾驶,14.024936770523256,0.6472345405019454,-0.10094
20210929:15:10:03.148,13.7376,0.1021,12.5389,0.55,0.0,-0.02,3,自动驾驶,13.985090824984324,0.6145255431947947,1.00058
20210929:15:10:03.199,14.0328,-0.0174,12.6671,0.55,0.0,-0.02,3,自动驾驶,14.059067005411753,0.5610164086606405,-0.17052
20210929:15:10:03.254,14.202,0.0404,12.7962,0.55,0.0,0.0,3,自动驾驶,14.17441368870763,0.55701495928348,0.39592
20210929:15:10:03.305,14.8572,-0.024,12.9304,0.55,0.0,0.02,3,自动驾驶,14.49607185027456,0.5879145546335643,-0.23520000000000002
20210929:15:10:03.348,14.7096,-0.0377,13.0737,0.55,0.0,0.02,3,自动驾驶,14.630973030135829,0.5468954342329608,-0.36946
20210929:15:10:03.399,14.85,0.1919,13.2224,0.55,0.0,0.02,3,自动驾驶,14.797144980446085,0.6396052373473241,1.88062
20210929:15:10:03.455,14.4648,-0.0666,13.37,0.55,0.0,0.01,3,自动驾驶,14.714410511547806,0.5063241359828119,-0.6526800000000001
20210929:15:10:03.503,15.2748,0.2188,13.5064,0.55,0.0,-0.03,3,自动驾驶,15.014720708677752,0.6527088809987274,1.9763241359828119
20210929:15:10:03.554,14.9112,0.0658,13.6299,0.55,0.0,-0.02,3,自动驾驶,15.043701184098001,0.6232106166485345,0.64484
20210929:15:10:03.605,15.642000000000001,0.0298,13.7502,0.55,0.0,-0.02,3,自动驾驶,15.345460086444467,0.6680109900976944,0.29204
20210929:15:10:03.653,15.5628,-0.0397,13.8765,0.55,0.0,-0.01,3,自动驾驶,15.489079100283528,0.6198525874208449,-0.38906
20210929:15:10:03.706,15.857999999999999,0.3508,14.0083,0.55,0.0,-0.01,3,自动驾驶,15.725073734374087,0.7383890721513174,2.089852587420845
20210929:15:10:03.754,15.0228,0.0831,14.1275,0.55,0.0,-0.01,3,自动驾驶,15.525064015180893,0.633009069143997,0.81438
20210929:15:10:03.799,15.7032,0.2492,14.2384,0.55,0.0,0.0,3,自动驾驶,15.686175427410046,0.7261614900858753,2.103009069143997
20210929:15:10:03.850,15.7032,0.2492,14.3343,0.55,0.0,0.03,3,自动驾驶,15.792911801827428,0.7959371779895771,2.196161490085875
20210929:15:10:03.917,15.9804,0.0459,14.421,0.55,0.0,0.02,3,自动驾驶,15.948804888780304,0.781801761183318,0.44982000000000005
20210929:15:10:03.957,15.6312,-0.0839,14.5084,0.55,0.0,0.02,3,自动驾驶,15.927716192789703,0.806284445038153,2.251801761183318
20210929:15:10:04.000,15.6312,-0.0839,14.6209,0.55,0.0,0.02,3,自动驾驶,15.917706254860944,0.8329594428812285,2.276284445038153
20210929:15:10:04.049,16.2612,0.1634,14.7358,0.55,0.0,0.0,3,自动驾驶,16.156288983229164,0.9026777070653811,1.60132
20210929:15:10:04.107,16.3728,0.2472,14.8397,0.55,0.0,-0.02,3,自动驾驶,16.36187513921149,0.9944942072851007,2.372677707065381
20210929:15:10:04.156,16.164,0.0663,14.9367,0.55,0.0,-0.02,3,自动驾驶,16.385108442230948,0.9250961519265408,0.64974
20210929:15:10:04.207,15.606,-0.073,15.017000000000001,0.55,0.0,-0.02,3,自动驾驶,16.194918954190847,0.8855386120974529,2.395096151926541
20210929:15:10:04.253,16.686,0.1087,15.0986,0.55,0.0,-0.02,3,自动驾驶,16.489600643086405,0.9394856757420164,1.06526
20210929:15:10:04.304,15.5628,0.0531,15.1855,0.55,0.0,-0.02,3,自动驾驶,16.214272252038175,0.7713090436394167,0.5203800000000001
20210929:15:10:04.348,15.3,0.1084,15.2726,0.55,0.0,-0.03,3,自动驾驶,15.936173754045312,0.6496811776480965,1.06232
20210929:15:10:04.399,15.4764,0.2113,15.3459,0.55,0.0,-0.02,3,自动驾驶,15.843238872332643,0.6557850129248096,2.0707400000000002
20210929:15:10:04.455,15.8508,0.0929,15.3977,0.55,0.0,-0.02,3,自动驾驶,15.920817176324993,0.6559403770999617,0.91042
20210929:15:10:04.508,16.0992,0.0193,15.4327,0.55,0.0,-0.02,3,自动驾驶,16.056182929333936,0.6369650631839041,0.18914000000000003
20210929:15:10:04.549,16.2288,-0.0586,15.4659,0.55,0.0,-0.02,3,自动驾驶,16.176307405325392,0.5747785724248043,-0.57428
20210929:15:10:04.599,16.3224,0.1432,15.5093,0.55,0.0,-0.02,3,自动驾驶,16.308934420919744,0.6281324162341829,1.40336
20210929:15:10:04.654,16.0236,0.0488,15.562999999999999,0.55,0.0,-0.02,4,自动驾驶,16.26046743205254,0.5671368594586496,0.47824000000000005
20210929:15:10:04.705,15.9372,0.1593,15.6157,0.55,0.0,0.0,4,自动驾驶,16.206967888346245,0.5685217007840039,1.5611400000000002
20210929:15:10:04.749,16.3476,0.0596,15.6549,0.55,0.0,0.02,4,自动驾驶,16.324846628542357,0.5744514524279052,0.58408
20210929:15:10:04.798,16.5708,-0.1301,15.6728,0.55,0.0,0.02,4,自动驾驶,16.506756779308475,0.6779016035530128,2.0444514524279054
20210929:15:10:04.848,16.5924,-0.2629,15.7006,0.55,0.0,0.03,4,自动驾驶,16.635724605339956,0.7578367250574536,2.147901603553013
20210929:15:10:04.903,17.3052,-0.1623,15.7492,0.55,0.0,0.03,4,自动驾驶,17.006829272302795,0.91260782093709,2.2278367250574536
20210929:15:10:04.953,17.262,-0.0016,15.8176,0.55,0.0,0.01,4,自动驾驶,17.193880537863755,0.871056831255448,-0.015680000000000003
20210929:15:10:04.999,17.316,-0.0039,15.8929,0.55,0.0,-0.02,4,自动驾驶,17.323508181354516,0.8140988346081918,-0.038220000000000004
20210929:15:10:05.048,16.6032,0.2179,15.9581,0.55,0.0,-0.02,4,自动驾驶,17.142672992294422,0.7763261317494878,2.1354200000000003
20210929:15:10:05.104,16.4232,0.1884,16.0171,0.55,0.0,-0.02,4,自动驾驶,16.95441696420044,0.7250727394920381,1.8463200000000002
20210929:15:10:05.155,15.8076,0.27399999999999997,16.0615,0.55,0.0,0.0,4,自动驾驶,16.595558444181954,0.6419228156516457,2.195072739492038
20210929:15:10:05.200,15.6924,0.1535,16.0568,0.55,0.0,0.01,4,自动驾驶,16.316284897545653,0.5577440260766302,1.5043000000000002
20210929:15:10:05.249,15.318,0.1694,16.0395,0.55,0.0,0.04,4,自动驾驶,15.993382956939238,0.47688618503260694,1.66012
20210929:15:10:05.306,15.444,0.0487,16.0239,0.55,0.0,0.02,4,自动驾驶,15.825171322510505,0.39342716649079645,0.47726
20210929:15:10:05.356,15.5916,0.0546,16.0008,0.55,0.0,0.02,4,自动驾驶,15.776319781923423,0.36158809430222394,0.5350800000000001
20210929:15:10:05.404,16.3764,-0.2332,15.9974,0.55,0.0,0.01,4,自动驾驶,16.076871427790174,0.5166127740441473,1.8315880943022238
20210929:15:10:05.450,16.2828,0.0368,16.0452,0.55,0.0,-0.03,4,自动驾驶,16.212750543480688,0.5224663507998693,0.36064
20210929:15:10:05.500,18.6372,0.0855,16.1323,0.55,0.0,-0.02,4,自动驾驶,17.243450401631417,0.846905293289238,0.8379000000000001
20210929:15:10:05.558,18.215999999999998,0.1064,16.2561,0.55,0.0,-0.02,4,自动驾驶,17.726757547734493,0.9659680169559808,1.04272
20210929:15:10:05.607,18.2592,0.1788,16.3956,0.55,0.0,-0.02,4,自动驾驶,18.055538188037392,1.058403659759747,1.75224
20210929:15:10:05.651,17.9928,0.1897,16.5263,0.55,0.0,-0.02,4,自动驾驶,18.156471140645746,1.0712633738334025,1.8590600000000002
20210929:15:10:05.701,17.8884,0.0508,16.6371,0.55,0.0,0.0,4,自动驾驶,18.156577643363224,0.977645994656736,0.49784
20210929:15:10:05.757,17.3124,0.1626,16.7389,0.55,0.0,0.02,4,自动驾驶,17.93354947712091,0.8790684566912266,1.59348
20210929:15:10:05.806,17.2944,0.1482,16.834,0.55,0.0,-0.01,4,自动驾驶,17.781252765698802,0.8073157791658256,1.45236
20210929:15:10:05.850,16.9812,0.0348,16.92,0.55,0.0,-0.01,4,自动驾驶,17.541651752169248,0.6562044112712274,0.34104
20210929:15:10:05.899,17.694000000000003,0.0963,16.9744,0.55,0.0,0.02,4,自动驾驶,17.677663918320427,0.6772737523677387,0.94374
20210929:15:10:05.948,17.1612,-0.1171,17.0166,0.55,0.0,0.02,4,自动驾驶,17.565751761526503,0.6780951617716373,2.1472737523677385
20210929:15:10:06.005,17.8524,-0.0285,17.0607,0.55,0.0,0.01,4,自动驾驶,17.739637281843983,0.644550985842439,-0.27930000000000005
20210929:15:10:06.056,18.6984,-0.057,17.1192,0.55,0.0,0.03,4,自动驾驶,18.175117656999202,0.6859663038763429,-0.5586000000000001
20210929:15:10:06.106,18.5148,-0.1744,17.2086,0.55,0.0,0.01,4,自动驾驶,18.40655924643638,0.7990963221745361,2.155966303876343
20210929:15:10:06.157,19.6632,0.1007,17.3318,0.55,0.0,0.03,4,自动驾驶,18.998206840949155,0.9561611018552723,0.9868600000000001
20210929:15:10:06.199,19.5552,0.0527,17.4853,0.55,0.0,0.01,4,自动驾驶,19.31782028809356,0.9814023950175532,0.51646
20210929:15:10:06.251,19.8648,0.2611,17.6576,0.55,0.0,0.01,4,自动驾驶,19.664080068248257,1.1147866244213243,2.451402395017553
20210929:15:10:06.307,18.9828,0.0544,17.8225,0.55,0.0,-0.01,4,自动驾驶,19.503504431251788,0.9653609501236018,0.53312
20210929:15:10:06.356,19.5876,0.1698,17.9672,0.55,0.0,-0.02,4,自动驾驶,19.65162275771847,0.9938414940426399,1.6640400000000002
20210929:15:10:06.399,18.954,0.3342,18.0877,0.55,0.0,0.01,4,自动驾驶,19.50144851815432,0.9633665496969972,2.46384149404264
20210929:15:10:06.449,18.6012,-0.0113,18.1868,0.55,0.0,0.0,4,自动驾驶,19.229741122093674,0.7603667959524275,-0.11074
20210929:15:10:06.501,18.6012,-0.0113,18.2764,0.55,0.0,0.0,4,自动驾驶,19.047745397608814,0.609575594053305,-0.11074
20210929:15:10:06.558,19.2528,0.0203,18.352999999999998,0.55,0.0,0.01,4,自动驾驶,19.189591959405124,0.5984390253988702,0.19894
20210929:15:10:06.607,19.746,-0.1404,18.4313,0.55,0.0,-0.02,4,自动驾驶,19.498259033400547,0.7421215077160794,2.0684390253988703
20210929:15:10:06.657,19.8252,0.0836,18.5266,0.55,0.0,-0.02,4,自动驾驶,19.710302950717633,0.7719792862996814,0.81928
20210929:15:10:06.706,20.6208,-0.0148,18.6434,0.55,0.0,-0.01,4,自动驾驶,20.144426950248118,0.8205269369250328,-0.14504000000000003
20210929:15:10:06.749,20.4192,-0.0639,18.7929,0.55,0.0,0.01,4,自动驾驶,20.321791313912907,0.7538515149069769,-0.62622
20210929:15:10:06.799,21.204,0.1762,18.9486,0.55,0.0,0.03,4,自动驾驶,20.77027921589649,0.9080268035505376,1.72676
20210929:15:10:06.853,21.581999999999997,-0.1199,19.0895,0.55,0.0,0.01,4,自动驾驶,21.214496695361724,1.0779388839747015,2.3780268035505374
20210929:15:10:06.906,21.1572,0.2923,19.237000000000002,0.55,0.0,0.02,4,自动驾驶,21.329503536039677,1.1296258469017622,2.5479388839747017
20210929:15:10:06.948,20.9736,0.2166,19.385,0.55,0.0,0.03,4,自动驾驶,21.323691308082797,1.1133610259992037,2.12268
20210929:15:10:07.001,20.3112,0.2226,19.519000000000002,0.55,0.0,0.02,4,自动驾驶,21.05461833189146,1.0155185630669992,2.18148
20210929:15:10:07.051,20.0916,0.2105,19.6346,0.55,0.0,0.03,4,自动驾驶,20.79446090324568,0.9252972177961634,2.0629
20210929:15:10:07.106,20.3544,-0.0678,19.7247,0.55,0.0,0.01,4,自动驾驶,20.739894868157073,0.9302923487759137,2.3952972177961636
20210929:15:10:07.158,20.1276,0.0008,19.7958,0.55,0.0,0.02,4,自动驾驶,20.581999527237148,0.7746575051276907,0.007840000000000001
20210929:15:10:07.199,21.6324,0.1191,19.8822,0.55,0.0,0.02,4,自动驾驶,21.09151602266231,0.9169966631848575,1.16718
20210929:15:10:07.249,21.3948,0.0189,19.9807,0.55,0.0,0.01,4,自动驾驶,21.301157687093443,0.8929897977092957,0.18522000000000002
20210929:15:10:07.309,21.8232,-0.0164,20.0698,0.55,0.0,0.0,4,自动驾驶,21.590991056165777,0.879746924842944,-0.16072000000000003
20210929:15:10:07.357,22.0896,-0.1234,20.1765,0.55,0.0,0.0,4,自动驾驶,21.906925270975968,1.0091790068266056,2.349746924842944
20210929:15:10:07.401,21.9456,0.091,20.327,0.55,0.0,0.0,4,自动驾驶,22.029677388856474,0.9836244421910741,0.8918
20210929:15:10:07.451,22.1616,-0.0262,20.4835,0.55,0.0,-0.04,4,自动驾驶,22.170542452889187,0.9062102097409173,-0.25676000000000004
20210929:15:10:07.508,22.1976,0.0861,20.6252,0.55,0.0,-0.03,4,自动驾驶,22.278330212971774,0.8847313964701576,0.84378
20210929:15:10:07.557,22.2192,-0.0799,20.7574,0.55,0.0,0.01,4,自动驾驶,22.371735558968712,0.9407478180772151,2.3547313964701577
20210929:15:10:07.605,22.9968,0.0943,20.8786,0.55,0.0,0.03,4,自动驾驶,22.723096022923922,0.9996824555497084,0.9241400000000001
20210929:15:10:07.649,22.3488,-0.191,21.0001,0.55,0.0,0.0,4,自动驾驶,22.702866876315454,1.0115607487055946,2.4696824555497083
20210929:15:10:07.700,23.4756,0.062,21.1216,0.55,0.0,-0.01,4,自动驾驶,23.115271603219238,1.0659036695023743,0.6076
20210929:15:10:07.756,23.0544,-0.1526,21.2461,0.55,0.0,0.0,4,自动驾驶,23.227548749379086,1.1174055190910486,2.5359036695023742
20210929:15:10:07.806,23.5728,0.0646,21.3806,0.55,0.0,0.01,4,自动驾驶,23.479239573187687,1.108433796301058,0.6330800000000001
20210929:15:10:07.853,24.1812,0.1448,21.5253,0.55,0.0,0.03,4,自动驾驶,23.88425087585054,1.1923646942560928,1.4190400000000003
20210929:15:10:07.911,23.9724,-0.031,21.6768,0.55,0.0,0.02,4,自动驾驶,24.0697876688893,1.2604592617720967,2.662364694256093
20210929:15:10:07.951,24.1056,0.3698,21.8298,0.55,0.0,0.01,4,自动驾驶,24.241747250036312,1.3200649482848714,2.7304592617720966
20210929:15:10:08.001,24.5448,-0.0671,21.9767,0.55,0.0,-0.01,4,自动驾驶,24.527027339731934,1.4133812107103652,2.790064948284871
20210929:15:10:08.057,23.9832,-0.05,22.1098,0.55,0.0,-0.02,4,自动驾驶,24.483677567300553,1.3931935501951072,2.883381210710365
20210929:15:10:08.107,24.4008,0.1308,22.241999999999997,0.55,0.0,-0.01,4,自动驾驶,24.599380163311263,1.3429278478834865,1.28184
20210929:15:10:08.152,24.6276,-0.0078,22.3862,0.55,0.0,0.0,4,自动驾驶,24.734960253227364,1.2330707527068747,-0.07644000000000001
20210929:15:10:08.200,24.2748,0.3819,22.5501,0.55,0.0,0.01,4,自动驾驶,24.705597867711514,1.2281439041159912,2.703070752706875
20210929:15:10:08.250,23.778000000000002,0.0669,22.6984,0.55,0.0,0.01,4,自动驾驶,24.458884981555514,1.0441926624191513,0.6556200000000001
20210929:15:10:08.306,23.364,0.2847,22.8226,0.55,0.0,0.03,4,自动驾驶,24.15526448706877,0.9603186697465572,2.514192662419151
20210929:15:10:08.360,23.6952,-0.1262,22.9131,0.55,0.0,0.02,4,自动驾驶,24.09648067602387,0.9618564918350486,2.430318669746557
20210929:15:10:08.401,24.2604,-0.0452,22.9745,0.55,0.0,0.01,4,自动驾驶,24.245387222152058,0.879685968092345,-0.44296
20210929:15:10:08.450,24.2424,0.1066,23.023000000000003,0.0,0.0,0.01,4,自动驾驶,24.34161929174983,0.8679925823520753,1.04468
20210929:15:10:08.507,25.2792,0.0276,23.0754,0.0,0.55,0.0,4,自动驾驶,24.80161772928468,0.9362414671965713,0.27048
20210929:15:10:08.557,24.3432,0.0971,23.1374,0.0,0.55,-0.01,4,自动驾驶,24.71962095831919,0.8547331852129209,0.9515800000000001
20210929:15:10:08.606,24.4656,0.0746,23.2083,0.0,0.55,-0.03,4,自动驾驶,24.70853640777934,0.7940046379044424,0.7310800000000001
20210929:15:10:08.657,23.9796,-0.0631,23.284000000000002,0.0,0.55,-0.02,4,自动驾驶,24.48210595923226,0.59803000828889,-0.61838
20210929:15:10:08.707,24.3576,-0.2957,23.345,0.0,0.55,0.0,4,自动驾驶,24.518397958565565,0.6522368508214785,2.06803000828889
20210929:15:10:08.756,24.444000000000003,0.3871,23.3742,0.0,0.55,0.0,5,自动驾驶,24.580585440676984,0.7117465675612258,2.1222368508214786
20210929:15:10:08.807,24.9264,-0.1983,23.4007,0.0,0.55,0.0,5,自动驾驶,24.817264109092825,0.8250726332408953,2.181746567561226
20210929:15:10:08.850,24.2208,0.0718,23.4347,0.0,0.55,0.02,5,自动驾驶,24.666048609568666,0.7201700148294204,0.70364
20210929:15:10:08.897,24.2244,-0.2109,23.4713,0.0,0.55,0.02,5,自动驾驶,24.58869195316798,0.7298088756157778,2.1901700148294205
20210929:15:10:08.956,23.5728,0.0489,23.4956,0.0,0.55,0.0,5,自动驾驶,24.257548724614356,0.564595540395535,0.47922000000000003
20210929:15:10:09.006,25.29,-0.185,23.5176,0.0,0.55,-0.02,5,自动驾驶,24.75295342407081,0.771639927524145,2.034595540395535
20210929:15:10:09.049,23.4036,-0.2237,23.478,0.0,0.55,-0.01,5,自动驾驶,24.318120325902626,0.6607712120539744,2.2416399275241448
20210929:15:10:09.099,23.4036,-0.2237,23.3868,0.0,0.55,0.0,5,自动驾驶,24.04522346732777,0.6096706594494012,2.1307712120539746
20210929:15:10:09.157,22.3956,-0.2604,23.3043,0.0,0.55,0.01,5,自动驾驶,23.47280348834458,0.46317209540164517,2.079670659449401
20210929:15:10:09.203,21.168000000000003,-0.4777,23.1818,0.0,0.55,0.01,5,自动驾驶,22.622521703433584,0.23403565618974653,1.9331720954016451
20210929:15:10:09.250,20.0916,-0.3196,22.9545,0.0,0.55,0.01,5,自动驾驶,21.657055319161554,-0.019396769596435603,1.7040356561897465
20210929:15:10:09.298,20.5056,-0.4562,22.6255,0.0,0.55,0.0,5,自动驾驶,21.215932157014397,-0.08554546961068532,1.4506032304035643
20210929:15:10:09.349,19.458,-0.4753,22.1112,0.0,0.55,-0.03,5,自动驾驶,20.52510450246409,-0.22983221694485007,1.3844545303893145
